order_id,order_date,customer_id,city,customer_segment,product_id,product_name,category,quantity,unit_price,discount_pct,discount_amount,sales_amount,profit_amount,payment_mode,order_status,customer_rating,delivery_days
ORD00186,2025-11-22,2162,Chennai,New,58,Bookshelf B,Furniture,3,22591,20,13554.6,54218.4,18576.13,COD,Delivered,4,3
ORD00187,2025-10-17,1509,Chandigarh,Returning,98,Appliance B,Home & Kitchen,1,6541,25,1635.25,4905.75,1197.94,UPI,Shipped,5,3
ORD00188,2025-08-14,3682,Hyderabad,New,33,Sneakers A,Clothing,1,5058,25,1264.5,3793.5,775.62,UPI,Cancelled,4,0
ORD00189,2025-07-10,1875,Bengaluru,New,43,Chair C,Furniture,1,44739,15,6710.85,38028.15,10689.21,Credit Card,Delivered,4,3
ORD00190,2025-10-31,1291,Delhi,New,17,Tablet A,Electronics,1,54035,0,0.0,54035.0,14167.37,Net Banking,Delivered,4,2
ORD00191,2025-02-22,3308,Mumbai,New,8,Laptop D,Electronics,3,46619,5,6992.85,132864.15,46059.39,Debit Card,Delivered,1,3
ORD00192,2025-08-14,1412,Ahmedabad,New,39,Dress C,Clothing,2,3177,5,317.7,6036.3,1217.09,Debit Card,Shipped,3,2
ORD00193,2025-10-29,3458,Bengaluru,Returning,63,Skincare C,Beauty,4,5380,10,2152.0,19368.0,4578.78,UPI,Delivered,5,5
ORD00194,2025-12-20,1224,Ahmedabad,New,8,Laptop D,Electronics,2,46619,10,9323.8,83914.2,33106.64,Credit Card,Delivered,5,4
ORD00195,2025-09-11,3329,Chandigarh,New,28,Jeans D,Clothing,2,5673,20,2269.2,9076.8,3910.53,Net Banking,Cancelled,4,0
ORD00196,2025-12-16,2631,Delhi,Loyal,11,Headphones C,Electronics,4,31296,0,0.0,125184.0,55768.7,UPI,Delivered,4,9
ORD00197,2025-08-01,1833,Mumbai,Returning,25,Jeans A,Clothing,1,6579,20,1315.8,5263.2,1604.4,UPI,Delivered,5,3
ORD00198,2025-10-02,1978,Delhi,Loyal,29,Jacket A,Clothing,2,6799,25,3399.5,10198.5,2713.97,Credit Card,Delivered,2,2
ORD00199,2025-08-11,1672,Mumbai,Returning,2,Smartphone B,Electronics,2,14842,10,2968.4,26715.6,7217.45,UPI,Delivered,4,6
ORD00200,2025-09-25,2373,Hyderabad,Loyal,36,Sneakers D,Clothing,2,1477,5,147.7,2806.3,981.07,COD,Delivered,5,5
ORD00201,2025-09-26,1684,Kolkata,Loyal,5,Laptop A,Electronics,5,60456,25,75570.0,226710.0,97301.91,Credit Card,Delivered,4,5
ORD00202,2025-02-22,2933,Chandigarh,New,92,Storage D,Home & Kitchen,2,17659,5,1765.9,33552.1,8387.67,UPI,Cancelled,4,0
ORD00203,2025-04-02,2311,Chennai,Loyal,99,Appliance C,Home & Kitchen,1,8796,25,2199.0,6597.0,1649.38,UPI,Delivered,4,2
ORD00204,2025-10-20,2906,Jaipur,New,34,Sneakers B,Clothing,2,2317,0,0.0,4634.0,1860.91,Net Banking,Returned,5,7
ORD00205,2025-02-14,3021,Hyderabad,Returning,48,Table D,Furniture,1,28588,10,2858.8,25729.2,7661.44,COD,Delivered,5,4
ORD00206,2025-10-07,2373,Jaipur,Loyal,62,Skincare B,Beauty,1,2646,15,396.9,2249.1,997.58,Credit Card,Shipped,1,7
ORD00207,2025-06-07,1180,Chandigarh,New,2,Smartphone B,Electronics,5,14842,15,11131.5,63078.5,20005.49,Net Banking,Delivered,5,9
ORD00208,2025-07-31,3425,Delhi,Returning,62,Skincare B,Beauty,1,2646,25,661.5,1984.5,847.53,Credit Card,Delivered,5,7
ORD00209,2025-12-06,2114,Chennai,New,94,Bedding B,Home & Kitchen,1,1411,10,141.1,1269.9,253.94,Debit Card,Delivered,4,4
ORD00210,2025-03-11,1851,Kolkata,Returning,64,Skincare D,Beauty,1,1329,0,0.0,1329.0,539.07,Credit Card,Delivered,4,8
ORD00211,2025-05-16,1374,Ahmedabad,New,92,Storage D,Home & Kitchen,1,17659,25,4414.75,13244.25,4872.06,UPI,Shipped,5,6
ORD00212,2025-07-22,1388,Chennai,Returning,22,T-Shirt B,Clothing,1,5692,5,284.6,5407.4,2387.95,COD,Delivered,4,3
ORD00213,2025-03-04,3386,Chennai,Returning,4,Smartphone D,Electronics,3,4934,5,740.1,14061.9,5831.57,Credit Card,Delivered,5,2
ORD00214,2025-01-12,1175,Delhi,New,96,Bedding D,Home & Kitchen,3,16901,15,7605.45,43097.55,9976.62,Net Banking,Shipped,5,1
ORD00215,2025-03-28,1767,Chennai,New,84,Cookware D,Home & Kitchen,3,14749,15,6637.05,37609.95,11886.47,Debit Card,Delivered,4,8
ORD00216,2025-03-18,2569,Chennai,New,7,Laptop C,Electronics,2,45609,25,22804.5,68413.5,25335.0,COD,Delivered,3,4
ORD00217,2025-11-26,2986,Chennai,Returning,94,Bedding B,Home & Kitchen,1,1411,20,282.2,1128.8,265.71,COD,Delivered,4,9
ORD00218,2025-06-14,3393,Hyderabad,Returning,32,Jacket D,Clothing,1,1134,20,226.8,907.2,354.59,UPI,Returned,5,3
ORD00219,2025-05-07,1712,Bengaluru,Returning,51,Sofa C,Furniture,2,33869,25,16934.5,50803.5,22094.68,Debit Card,Returned,3,7
ORD00220,2025-10-30,3017,Ahmedabad,Loyal,7,Laptop C,Electronics,1,45609,20,9121.8,36487.2,10866.85,Net Banking,Shipped,4,3
ORD00221,2025-09-09,1535,Kolkata,New,17,Tablet A,Electronics,1,54035,5,2701.75,51333.25,22823.76,UPI,Cancelled,4,0
ORD00222,2025-06-15,3713,Jaipur,Returning,15,Smartwatch C,Electronics,2,62164,5,6216.4,118111.6,28455.57,COD,Returned,4,7
ORD00223,2025-06-04,3841,Kolkata,Loyal,36,Sneakers D,Clothing,2,1477,15,443.1,2510.9,593.08,Debit Card,Delivered,5,6
ORD00224,2025-04-25,3347,Hyderabad,Loyal,58,Bookshelf B,Furniture,1,22591,10,2259.1,20331.9,5120.01,UPI,Delivered,4,1
ORD00225,2025-04-04,1319,Ahmedabad,New,56,Bed D,Furniture,3,18193,20,10915.8,43663.2,17044.29,UPI,Delivered,4,6
ORD00226,2025-03-27,1278,Pune,New,48,Table D,Furniture,3,28588,25,21441.0,64323.0,17845.92,Credit Card,Delivered,4,2
ORD00227,2025-01-01,2964,Kolkata,Returning,2,Smartphone B,Electronics,2,14842,5,1484.2,28199.8,5954.98,COD,Delivered,5,4
ORD00228,2025-03-25,2538,Hyderabad,New,28,Jeans D,Clothing,3,5673,10,1701.9,15317.1,6809.66,Net Banking,Delivered,3,2
ORD00229,2025-10-08,2779,Chandigarh,Returning,92,Storage D,Home & Kitchen,1,17659,20,3531.8,14127.2,2950.17,Credit Card,Delivered,3,2
ORD00230,2025-06-19,1204,Jaipur,New,2,Smartphone B,Electronics,1,14842,20,2968.4,11873.6,3028.36,UPI,Delivered,4,9
ORD00231,2025-09-09,3615,Ahmedabad,New,10,Headphones B,Electronics,1,82481,0,0.0,82481.0,30556.87,Credit Card,Delivered,4,2
ORD00232,2025-08-31,2563,Hyderabad,New,92,Storage D,Home & Kitchen,3,17659,15,7946.55,45030.45,14317.16,UPI,Delivered,4,8
ORD00233,2025-01-23,2409,Mumbai,New,4,Smartphone D,Electronics,1,4934,10,493.4,4440.6,1321.76,COD,Delivered,5,7
ORD00234,2025-10-29,1966,Jaipur,Returning,8,Laptop D,Electronics,3,46619,20,27971.4,111885.6,37702.02,Debit Card,Cancelled,4,0
ORD00235,2025-07-22,2840,Ahmedabad,New,85,Mixer A,Home & Kitchen,1,4867,20,973.4,3893.6,805.5,Debit Card,Delivered,3,3
ORD00236,2025-04-19,3438,Chennai,New,71,Haircare C,Beauty,1,3730,0,0.0,3730.0,683.2,UPI,Shipped,4,2
ORD00237,2025-02-14,2719,Chandigarh,Returning,37,Dress A,Clothing,2,5220,10,1044.0,9396.0,2909.79,COD,Delivered,3,3
ORD00238,2025-03-17,2409,Ahmedabad,Loyal,58,Bookshelf B,Furniture,2,22591,0,0.0,45182.0,9048.57,COD,Shipped,5,5
ORD00239,2025-07-16,1159,Chennai,Returning,53,Bed A,Furniture,2,5314,0,0.0,10628.0,4288.46,UPI,Delivered,4,6
ORD00240,2025-12-20,3014,Chandigarh,New,5,Laptop A,Electronics,1,60456,10,6045.6,54410.4,11306.56,Credit Card,Shipped,5,2
ORD00241,2025-04-27,2668,Chennai,Returning,19,Tablet C,Electronics,1,19892,10,1989.2,17902.8,6753.95,Debit Card,Delivered,5,9
ORD00242,2025-07-11,3330,Jaipur,Returning,69,Haircare A,Beauty,3,4822,0,0.0,14466.0,5294.51,Credit Card,Shipped,1,4
ORD00243,2025-04-13,3603,Bengaluru,Returning,61,Skincare A,Beauty,1,2461,0,0.0,2461.0,497.45,UPI,Shipped,5,1
ORD00244,2025-05-04,3822,Pune,New,26,Jeans B,Clothing,1,4145,15,621.75,3523.25,1027.18,Credit Card,Shipped,3,1
ORD00245,2025-07-17,1083,Bengaluru,Returning,5,Laptop A,Electronics,2,60456,5,6045.6,114866.4,25107.5,Debit Card,Delivered,5,1
ORD00246,2025-08-31,3633,Ahmedabad,Loyal,88,Mixer D,Home & Kitchen,1,6459,0,0.0,6459.0,2516.31,COD,Delivered,4,7
ORD00247,2025-06-28,3714,Ahmedabad,Returning,37,Dress A,Clothing,1,5220,25,1305.0,3915.0,1211.41,Credit Card,Delivered,5,6
ORD00248,2025-10-15,2135,Delhi,New,48,Table D,Furniture,1,28588,25,7147.0,21441.0,9022.63,Credit Card,Delivered,4,5
ORD00249,2025-04-07,1105,Ahmedabad,New,20,Tablet D,Electronics,1,78078,0,0.0,78078.0,18155.79,Credit Card,Delivered,5,5
ORD00250,2025-05-13,3812,Ahmedabad,Returning,96,Bedding D,Home & Kitchen,1,16901,0,0.0,16901.0,4944.96,COD,Delivered,4,8
ORD00251,2025-12-10,3971,Mumbai,Returning,21,T-Shirt A,Clothing,3,4602,25,3451.5,10354.5,2209.1,UPI,Delivered,5,3
ORD00252,2025-12-15,3399,Hyderabad,Returning,95,Bedding C,Home & Kitchen,1,15629,10,1562.9,14066.1,5481.58,Credit Card,Cancelled,4,0
ORD00253,2025-08-29,2223,Bengaluru,Returning,16,Smartwatch D,Electronics,2,43984,20,17593.6,70374.4,30315.3,Credit Card,Cancelled,4,0
ORD00254,2025-03-12,1332,Kolkata,New,92,Storage D,Home & Kitchen,1,17659,20,3531.8,14127.2,2951.62,UPI,Cancelled,4,0
ORD00255,2025-06-10,1361,Mumbai,Loyal,56,Bed D,Furniture,1,18193,5,909.65,17283.35,4225.4,Debit Card,Delivered,3,7
ORD00256,2025-11-21,2320,Jaipur,New,35,Sneakers C,Clothing,4,3800,15,2280.0,12920.0,5797.71,UPI,Delivered,5,9
ORD00257,2025-04-08,2254,Pune,Returning,6,Laptop B,Electronics,2,56987,5,5698.7,108275.3,42109.16,Credit Card,Delivered,3,1
ORD00258,2025-06-02,3008,Chennai,Returning,86,Mixer B,Home & Kitchen,2,14065,20,5626.0,22504.0,6942.22,COD,Returned,4,4
ORD00259,2025-07-26,3665,Chandigarh,Returning,17,Tablet A,Electronics,2,54035,5,5403.5,102666.5,40345.74,Debit Card,Delivered,5,7
ORD00260,2025-11-24,2708,Delhi,Returning,9,Headphones A,Electronics,2,17921,20,7168.4,28673.6,5202.43,Debit Card,Delivered,4,2
ORD00261,2025-10-08,2106,Chandigarh,Returning,3,Smartphone C,Electronics,1,5459,25,1364.75,4094.25,1084.36,Credit Card,Delivered,5,3
ORD00262,2025-08-03,2078,Delhi,Returning,78,Bath B,Beauty,2,3535,20,1414.0,5656.0,2365.41,COD,Delivered,5,4
ORD00263,2025-07-03,1053,Bengaluru,New,65,Makeup A,Beauty,1,1545,20,309.0,1236.0,390.56,Debit Card,Delivered,5,2
ORD00264,2025-10-21,2213,Delhi,Returning,57,Bookshelf A,Furniture,4,40231,20,32184.8,128739.2,55324.0,Net Banking,Delivered,4,1
ORD00265,2025-02-21,1188,Pune,Loyal,68,Makeup D,Beauty,1,1312,10,131.2,1180.8,416.52,Credit Card,Delivered,1,3
ORD00266,2025-12-06,1750,Hyderabad,Loyal,58,Bookshelf B,Furniture,1,22591,15,3388.65,19202.35,3689.27,COD,Delivered,3,7
ORD00267,2025-08-22,1653,Mumbai,New,17,Tablet A,Electronics,2,54035,15,16210.5,91859.5,21497.63,UPI,Delivered,3,8
ORD00268,2025-10-19,2806,Mumbai,Loyal,54,Bed B,Furniture,2,5674,10,1134.8,10213.2,2910.08,Credit Card,Delivered,2,5
ORD00269,2025-12-02,2386,Ahmedabad,Loyal,26,Jeans B,Clothing,3,4145,20,2487.0,9948.0,2415.05,Debit Card,Delivered,4,2
ORD00270,2025-08-10,3511,Chennai,Loyal,41,Chair A,Furniture,2,14546,25,7273.0,21819.0,5834.4,UPI,Shipped,2,3
ORD00271,2025-09-16,3077,Kolkata,New,95,Bedding C,Home & Kitchen,2,15629,5,1562.9,29695.1,12762.55,Credit Card,Delivered,4,7
ORD00272,2025-07-26,3677,Kolkata,Returning,65,Makeup A,Beauty,1,1545,20,309.0,1236.0,406.66,Credit Card,Delivered,1,7
ORD00273,2025-07-31,3682,Ahmedabad,Returning,3,Smartphone C,Electronics,1,5459,0,0.0,5459.0,1289.52,Debit Card,Cancelled,5,0
ORD00274,2025-07-06,2854,Ahmedabad,Returning,77,Bath A,Beauty,1,3122,15,468.3,2653.7,956.31,Debit Card,Delivered,3,4
ORD00275,2025-01-02,1576,Pune,New,32,Jacket D,Clothing,2,1134,10,226.8,2041.2,616.69,Debit Card,Delivered,5,7
ORD00276,2025-02-24,3594,Bengaluru,Returning,20,Tablet D,Electronics,1,78078,15,11711.7,66366.3,26001.71,Debit Card,Delivered,5,2
ORD00277,2025-08-19,3397,Chandigarh,Loyal,32,Jacket D,Clothing,4,1134,5,226.8,4309.2,817.71,Credit Card,Delivered,4,9
ORD00278,2025-04-01,2715,Ahmedabad,Loyal,58,Bookshelf B,Furniture,2,22591,5,2259.1,42922.9,18115.2,Debit Card,Delivered,5,4
ORD00279,2025-05-21,2225,Mumbai,Returning,27,Jeans C,Clothing,5,4660,15,3495.0,19805.0,4608.72,Credit Card,Delivered,5,9
ORD00280,2025-06-10,1544,Ahmedabad,Loyal,70,Haircare B,Beauty,2,4763,5,476.3,9049.7,3581.51,Debit Card,Delivered,5,3
ORD00281,2025-09-15,2710,Jaipur,Returning,59,Bookshelf C,Furniture,1,44283,0,0.0,44283.0,10831.21,Credit Card,Delivered,5,9
ORD00282,2025-05-27,1660,Chennai,New,81,Cookware A,Home & Kitchen,3,14927,20,8956.2,35824.8,15091.3,UPI,Delivered,5,5
ORD00283,2025-03-16,3767,Chandigarh,Returning,79,Bath C,Beauty,3,3178,5,476.7,9057.3,2232.89,Credit Card,Delivered,5,4
ORD00284,2025-11-28,3807,Chandigarh,Loyal,48,Table D,Furniture,2,28588,25,14294.0,42882.0,15966.58,Net Banking,Delivered,4,9
ORD00285,2025-01-28,3970,Pune,Returning,16,Smartwatch D,Electronics,1,43984,15,6597.6,37386.4,8445.75,COD,Delivered,5,5
ORD00286,2025-08-18,1533,Delhi,Returning,20,Tablet D,Electronics,1,78078,5,3903.9,74174.1,18656.9,Credit Card,Delivered,3,5
ORD00287,2025-01-03,3712,Pune,Returning,39,Dress C,Clothing,4,3177,0,0.0,12708.0,5191.22,Debit Card,Shipped,4,9
ORD00288,2025-07-03,3200,Jaipur,Returning,4,Smartphone D,Electronics,1,4934,5,246.7,4687.3,898.15,UPI,Delivered,4,6
ORD00289,2025-04-24,3660,Ahmedabad,Loyal,85,Mixer A,Home & Kitchen,1,4867,10,486.7,4380.3,1623.93,Credit Card,Returned,1,9
ORD00290,2025-05-04,2051,Pune,New,97,Appliance A,Home & Kitchen,4,973,5,194.6,3697.4,706.57,Credit Card,Shipped,4,5
ORD00291,2025-01-13,2313,Kolkata,Returning,99,Appliance C,Home & Kitchen,3,8796,20,5277.6,21110.4,4923.78,Credit Card,Delivered,4,2
ORD00292,2025-03-27,2738,Bengaluru,Loyal,85,Mixer A,Home & Kitchen,2,4867,0,0.0,9734.0,2732.61,Debit Card,Shipped,5,4
ORD00293,2025-10-03,2359,Delhi,Returning,75,Fragrance C,Beauty,5,3640,15,2730.0,15470.0,4260.88,COD,Delivered,2,2
ORD00294,2025-01-28,2296,Hyderabad,Returning,16,Smartwatch D,Electronics,2,43984,20,17593.6,70374.4,16056.82,Credit Card,Delivered,1,2
ORD00295,2025-10-01,3810,Delhi,New,6,Laptop B,Electronics,2,56987,25,28493.5,85480.5,24950.55,Credit Card,Delivered,4,2
ORD00296,2025-05-25,3236,Mumbai,Returning,64,Skincare D,Beauty,1,1329,25,332.25,996.75,440.24,Credit Card,Delivered,4,3
ORD00297,2025-06-02,1021,Chandigarh,New,51,Sofa C,Furniture,4,33869,25,33869.0,101607.0,27947.62,Debit Card,Delivered,5,7
ORD00298,2025-10-03,1584,Pune,Loyal,59,Bookshelf C,Furniture,1,44283,25,11070.75,33212.25,8296.88,UPI,Cancelled,3,0
ORD00299,2025-11-12,2890,Chandigarh,Loyal,72,Haircare D,Beauty,1,3305,25,826.25,2478.75,580.26,COD,Cancelled,5,0
ORD00300,2025-05-29,2168,Pune,New,55,Bed C,Furniture,1,6456,25,1614.0,4842.0,1419.86,Credit Card,Delivered,5,4
ORD00301,2025-06-12,2755,Mumbai,New,24,T-Shirt D,Clothing,2,5106,10,1021.2,9190.8,2415.03,Debit Card,Delivered,3,6
ORD00302,2025-05-07,2896,Pune,Loyal,76,Fragrance D,Beauty,2,3453,15,1035.9,5870.1,2203.03,UPI,Delivered,4,5
ORD00303,2025-09-07,3567,Mumbai,Returning,46,Table B,Furniture,2,18411,0,0.0,36822.0,8200.84,COD,Delivered,2,2
ORD00304,2025-01-10,3211,Ahmedabad,New,85,Mixer A,Home & Kitchen,1,4867,20,973.4,3893.6,1143.54,UPI,Delivered,4,3
ORD00305,2025-07-07,3057,Mumbai,Returning,21,T-Shirt A,Clothing,3,4602,25,3451.5,10354.5,2263.14,Credit Card,Delivered,1,4
ORD00306,2025-11-11,3999,Ahmedabad,Loyal,58,Bookshelf B,Furniture,2,22591,15,6777.3,38404.7,15631.09,Net Banking,Delivered,4,6
ORD00307,2025-01-21,2590,Chandigarh,Loyal,10,Headphones B,Electronics,1,82481,10,8248.1,74232.9,26000.26,Debit Card,Delivered,4,8
ORD00308,2025-01-24,1713,Hyderabad,Returning,2,Smartphone B,Electronics,1,14842,25,3710.5,11131.5,2098.52,COD,Delivered,4,7
ORD00309,2025-07-07,2995,Bengaluru,Loyal,53,Bed A,Furniture,3,5314,20,3188.4,12753.6,4872.79,Credit Card,Delivered,5,1
ORD00310,2025-09-14,3939,Hyderabad,Returning,98,Appliance B,Home & Kitchen,1,6541,0,0.0,6541.0,2034.73,UPI,Delivered,5,4
ORD00311,2025-08-01,1999,Bengaluru,Returning,74,Fragrance B,Beauty,1,1656,25,414.0,1242.0,398.33,Debit Card,Delivered,2,3
ORD00312,2025-03-10,3309,Hyderabad,Returning,55,Bed C,Furniture,3,6456,5,968.4,18399.6,8002.06,Net Banking,Delivered,5,5
ORD00313,2025-02-13,1745,Chennai,Loyal,3,Smartphone C,Electronics,5,5459,15,4094.25,23200.75,9371.87,Debit Card,Shipped,5,9
ORD00314,2025-05-16,1829,Delhi,New,4,Smartphone D,Electronics,1,4934,15,740.1,4193.9,1211.77,UPI,Delivered,4,9
ORD00315,2025-12-17,1482,Ahmedabad,Returning,39,Dress C,Clothing,2,3177,5,317.7,6036.3,1940.76,Debit Card,Cancelled,3,0
ORD00316,2025-11-05,2758,Jaipur,Returning,51,Sofa C,Furniture,3,33869,25,25401.75,76205.25,20934.15,Credit Card,Cancelled,4,0
ORD00317,2025-07-15,1344,Chennai,New,31,Jacket C,Clothing,2,895,25,447.5,1342.5,395.3,UPI,Delivered,4,9
ORD00318,2025-07-29,2294,Delhi,New,4,Smartphone D,Electronics,2,4934,0,0.0,9868.0,2900.63,Credit Card,Delivered,4,2
ORD00319,2025-03-21,1835,Pune,Returning,30,Jacket B,Clothing,1,4480,20,896.0,3584.0,1202.93,Debit Card,Returned,4,9
ORD00320,2025-04-02,1942,Chennai,Returning,33,Sneakers A,Clothing,2,5058,10,1011.6,9104.4,2677.0,COD,Shipped,4,3
ORD00321,2025-02-21,1374,Chandigarh,New,7,Laptop C,Electronics,3,45609,20,27365.4,109461.6,31110.43,UPI,Returned,5,8
ORD00322,2025-02-15,2174,Chennai,Returning,1,Smartphone A,Electronics,1,16027,20,3205.4,12821.6,5639.02,Net Banking,Delivered,5,1
ORD00323,2025-03-31,3113,Jaipur,Returning,48,Table D,Furniture,1,28588,25,7147.0,21441.0,4260.22,UPI,Delivered,5,3
ORD00324,2025-12-12,3401,Hyderabad,Returning,5,Laptop A,Electronics,2,60456,5,6045.6,114866.4,48996.54,COD,Delivered,3,1
ORD00325,2025-12-27,3484,Ahmedabad,New,15,Smartwatch C,Electronics,2,62164,25,31082.0,93246.0,21070.19,Credit Card,Returned,5,8
ORD00326,2025-10-22,2056,Jaipur,Loyal,16,Smartwatch D,Electronics,1,43984,0,0.0,43984.0,13158.68,UPI,Returned,5,9
ORD00327,2025-07-13,2975,Kolkata,Loyal,53,Bed A,Furniture,1,5314,10,531.4,4782.6,910.92,Debit Card,Cancelled,3,0
ORD00328,2025-07-15,2079,Chennai,New,49,Sofa A,Furniture,2,12788,5,1278.8,24297.2,5684.49,Net Banking,Delivered,4,2
ORD00329,2025-07-24,1749,Kolkata,Returning,41,Chair A,Furniture,1,14546,20,2909.2,11636.8,2310.17,Credit Card,Delivered,5,4
ORD00330,2025-09-13,1437,Bengaluru,Returning,77,Bath A,Beauty,2,3122,10,624.4,5619.6,2215.08,COD,Shipped,3,2
ORD00331,2025-12-13,3354,Kolkata,Loyal,82,Cookware B,Home & Kitchen,2,4487,20,1794.8,7179.2,1373.68,Credit Card,Delivered,5,8
ORD00332,2025-04-04,3215,Ahmedabad,Returning,85,Mixer A,Home & Kitchen,2,4867,15,1460.1,8273.9,3227.11,UPI,Delivered,2,6
ORD00333,2025-07-21,2555,Kolkata,Returning,94,Bedding B,Home & Kitchen,1,1411,0,0.0,1411.0,368.94,Credit Card,Delivered,5,6
ORD00334,2025-07-05,2737,Kolkata,New,57,Bookshelf A,Furniture,1,40231,10,4023.1,36207.9,13975.25,Net Banking,Delivered,4,6
ORD00335,2025-07-06,1966,Ahmedabad,Returning,96,Bedding D,Home & Kitchen,1,16901,20,3380.2,13520.8,5605.62,Debit Card,Shipped,5,7
ORD00336,2025-04-11,3188,Kolkata,Returning,17,Tablet A,Electronics,1,54035,0,0.0,54035.0,21739.15,UPI,Cancelled,5,0
ORD00337,2025-06-03,3580,Mumbai,Returning,3,Smartphone C,Electronics,2,5459,15,1637.7,9280.3,3928.14,UPI,Shipped,3,6
ORD00338,2025-05-14,1815,Chennai,Loyal,27,Jeans C,Clothing,2,4660,10,932.0,8388.0,2995.2,UPI,Cancelled,5,0
ORD00339,2025-03-31,3588,Kolkata,New,85,Mixer A,Home & Kitchen,1,4867,25,1216.75,3650.25,1139.53,COD,Delivered,5,3
ORD00340,2025-11-24,3675,Delhi,New,64,Skincare D,Beauty,1,1329,20,265.8,1063.2,314.34,UPI,Delivered,4,5
ORD00341,2025-11-06,1095,Jaipur,New,54,Bed B,Furniture,3,5674,10,1702.2,15319.8,3800.36,Net Banking,Delivered,3,4
ORD00342,2025-12-05,3247,Chennai,Loyal,1,Smartphone A,Electronics,2,16027,0,0.0,32054.0,12601.89,UPI,Delivered,2,7
ORD00343,2025-09-26,3567,Chennai,New,72,Haircare D,Beauty,1,3305,20,661.0,2644.0,1078.95,Credit Card,Delivered,3,9
ORD00344,2025-03-29,2823,Kolkata,New,17,Tablet A,Electronics,1,54035,10,5403.5,48631.5,10536.25,Net Banking,Delivered,3,9
ORD00345,2025-04-01,2423,Chennai,New,51,Sofa C,Furniture,2,33869,25,16934.5,50803.5,10827.79,Credit Card,Delivered,4,4
ORD00346,2025-02-15,2175,Chandigarh,New,32,Jacket D,Clothing,1,1134,5,56.7,1077.3,396.48,Credit Card,Delivered,4,1
ORD00347,2025-12-19,3246,Chennai,Loyal,81,Cookware A,Home & Kitchen,2,14927,10,2985.4,26868.6,12024.62,COD,Delivered,4,7
ORD00348,2025-10-15,3117,Chennai,Returning,25,Jeans A,Clothing,1,6579,25,1644.75,4934.25,1359.79,UPI,Delivered,5,5
ORD00349,2025-05-26,3531,Delhi,Returning,59,Bookshelf C,Furniture,3,44283,15,19927.35,112921.65,45082.82,UPI,Delivered,4,8
ORD00350,2025-04-07,1034,Delhi,Returning,30,Jacket B,Clothing,1,4480,20,896.0,3584.0,1591.38,UPI,Delivered,4,3
ORD00351,2025-01-08,1599,Kolkata,New,40,Dress D,Clothing,1,2217,15,332.55,1884.45,340.24,Debit Card,Delivered,2,7
ORD00352,2025-02-06,2815,Chandigarh,New,44,Chair D,Furniture,1,24185,10,2418.5,21766.5,4991.98,UPI,Shipped,4,1
ORD00353,2025-04-12,1650,Kolkata,Loyal,40,Dress D,Clothing,1,2217,25,554.25,1662.75,307.32,Credit Card,Returned,5,10
ORD00354,2025-09-24,3593,Chandigarh,New,16,Smartwatch D,Electronics,2,43984,5,4398.4,83569.6,29473.73,COD,Delivered,4,1
ORD00355,2025-03-27,1635,Chandigarh,Returning,63,Skincare C,Beauty,1,5380,5,269.0,5111.0,2287.63,Debit Card,Delivered,4,2
ORD00356,2025-05-08,1440,Chandigarh,Returning,15,Smartwatch C,Electronics,2,62164,10,12432.8,111895.2,22230.31,UPI,Delivered,3,4
ORD00357,2025-06-12,3968,Kolkata,Returning,99,Appliance C,Home & Kitchen,2,8796,10,1759.2,15832.8,3681.26,COD,Delivered,3,1
ORD00358,2025-09-06,2128,Ahmedabad,Returning,64,Skincare D,Beauty,1,1329,25,332.25,996.75,316.64,UPI,Delivered,5,9
ORD00359,2025-03-24,1760,Kolkata,Returning,19,Tablet C,Electronics,1,19892,10,1989.2,17902.8,5438.27,UPI,Delivered,5,6
ORD00360,2025-11-14,3512,Bengaluru,Returning,12,Headphones D,Electronics,1,51264,20,10252.8,41011.2,9385.68,Credit Card,Delivered,4,7
ORD00361,2025-11-25,1785,Mumbai,New,24,T-Shirt D,Clothing,2,5106,0,0.0,10212.0,4474.7,UPI,Delivered,3,7
ORD00362,2025-12-03,1855,Bengaluru,Loyal,35,Sneakers C,Clothing,2,3800,10,760.0,6840.0,2987.35,Debit Card,Delivered,5,2
ORD00363,2025-08-28,3527,Chennai,New,74,Fragrance B,Beauty,1,1656,25,414.0,1242.0,244.27,COD,Shipped,4,1
ORD00364,2025-02-06,2019,Bengaluru,Returning,75,Fragrance C,Beauty,4,3640,20,2912.0,11648.0,4936.16,Credit Card,Delivered,5,3
ORD00365,2025-10-13,1739,Kolkata,New,69,Haircare A,Beauty,2,4822,25,2411.0,7233.0,2128.87,Debit Card,Delivered,4,9
ORD00366,2025-06-22,2689,Pune,Loyal,49,Sofa A,Furniture,5,12788,15,9591.0,54349.0,10758.36,Debit Card,Returned,5,7
ORD00367,2025-11-08,1001,Hyderabad,Loyal,19,Tablet C,Electronics,1,19892,20,3978.4,15913.6,3181.77,Credit Card,Delivered,5,5
ORD00368,2025-11-02,3826,Bengaluru,Loyal,5,Laptop A,Electronics,5,60456,10,30228.0,272052.0,121940.89,UPI,Delivered,5,9
ORD00369,2025-09-19,2024,Pune,Loyal,52,Sofa D,Furniture,2,40048,0,0.0,80096.0,35227.12,UPI,Delivered,4,5
ORD00370,2025-02-17,3825,Pune,Loyal,58,Bookshelf B,Furniture,4,22591,25,22591.0,67773.0,29085.16,COD,Delivered,5,2
